sheet,section,variable_name,label,field_type,values,value_label,instrument,search_text_original,domain_primary,domain_secondary,keywords_en,keywords_nl,instrument_aliases_en,instrument_aliases_nl,search_text
2.1. ME CFS Screening,Algemene medische geschiedenis,lyme_antibiotics_resolution,Leidde de antibiotica-behandeling (in eerste instantie) tot het verdwijnen van uw klachten van de ziekte van Lyme?,radio,"0,
1,
2","Nee,
Ja,
Gedeeltelijk",,"2.1. ME CFS Screening | Algemene medische geschiedenis |  | lyme_antibiotics_resolution | Leidde de antibiotica-behandeling (in eerste instantie) tot het verdwijnen van uw klachten van de ziekte van Lyme? | radio | 0,
1,
2 | Nee,
Ja,
Gedeeltelijk",medication_supplements,medical_history,general medical history; lyme; me/cfs; medication; drug use; supplements; dosage; prescription; treatment; medical history; health history; diagnosis; chronic disease; illness; condition; antibiotics; algemene; medische; geschiedenis,algemene medische geschiedenis; lyme; me cfs; medicatie; geneesmiddelen; voedingssupplementen; dosering; recept; behandeling; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; leidde; antibiotica-behandeling; eerste; instantie; verdwijnen; klachten; ziekte,nan,nan,2.1. ME CFS Screening | Algemene medische geschiedenis | lyme_antibiotics_resolution | Leidde de antibiotica-behandeling (in eerste instantie) tot het verdwijnen van uw klachten van de ziekte van Lyme? | nan | medication_supplements | medical_history | general medical history; lyme; me/cfs; medication; drug use; supplements; dosage; prescription; treatment; medical history; health history; diagnosis; chronic disease; illness; condition; antibiotics; algemene; medische; geschiedenis | algemene medische geschiedenis; lyme; me cfs; medicatie; geneesmiddelen; voedingssupplementen; dosering; recept; behandeling; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; leidde; antibiotica-behandeling; eerste; instantie; verdwijnen; klachten; ziekte
2.1. ME CFS Screening,Algemene medische geschiedenis,lyme_ptlds_duration,"Hoe lang na de behandeling van de ziekte van Lyme kreeg u aanhoudende klachten zoals vermoeidheid, spier- of gwrichtspijn, cognitieve problemen en/of slaapproblemen, ook wel bekend als het 'post-Lymeziektesyndroom' of 'post-treatment Lyme disease syndrome'?",radio,"0,
1,
2,
3,
4,
5","Ik heb geen klachten ontwikkeld of gehouden na de behandeling,
Minder dan 1 week (ofwel: direct na de behandeling),
1-4 weken,
1-3 maanden,
3-6 maanden,
Meer dan 6 maanden",,"2.1. ME CFS Screening | Algemene medische geschiedenis |  | lyme_ptlds_duration | Hoe lang na de behandeling van de ziekte van Lyme kreeg u aanhoudende klachten zoals vermoeidheid, spier- of gwrichtspijn, cognitieve problemen en/of slaapproblemen, ook wel bekend als het 'post-Lymeziektesyndroom' of 'post-treatment Lyme disease syndrome'? | radio | 0,
1,
2,
3,
4,
5 | Ik heb geen klachten ontwikkeld of gehouden na de behandeling,
Minder dan 1 week (ofwel: direct na de behandeling),
1-4 weken,
1-3 maanden,
3-6 maanden,
Meer dan 6 maanden",medical_history,,general medical history; fatigue; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis,algemene medische geschiedenis; vermoeidheid; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; lang; behandeling; ziekte; kreeg; aanhoudende; klachten; zoals; spier-; gwrichtspijn; cognitieve; problemen; slaapproblemen; bekend; post-lymeziektesyndroom; post-treatment; disease; syndrome,nan,nan,"2.1. ME CFS Screening | Algemene medische geschiedenis | lyme_ptlds_duration | Hoe lang na de behandeling van de ziekte van Lyme kreeg u aanhoudende klachten zoals vermoeidheid, spier- of gwrichtspijn, cognitieve problemen en/of slaapproblemen, ook wel bekend als het 'post-Lymeziektesyndroom' of 'post-treatment Lyme disease syndrome'? | nan | medical_history | general medical history; fatigue; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis | algemene medische geschiedenis; vermoeidheid; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; lang; behandeling; ziekte; kreeg; aanhoudende; klachten; zoals; spier-; gwrichtspijn; cognitieve; problemen; slaapproblemen; bekend; post-lymeziektesyndroom; post-treatment; disease; syndrome"
2.1. ME CFS Screening,Algemene medische geschiedenis,lyme_dependency_4,Lyme dependency 4,calculation,,,,2.1. ME CFS Screening | Algemene medische geschiedenis |  | lyme_dependency_4 | Lyme dependency 4 | calculation |  | ,medical_history,,general medical history; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis,algemene medische geschiedenis; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; dependency,nan,nan,2.1. ME CFS Screening | Algemene medische geschiedenis | lyme_dependency_4 | Lyme dependency 4 | nan | medical_history | general medical history; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis | algemene medische geschiedenis; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; dependency
2.1. ME CFS Screening,Algemene medische geschiedenis,lyme_ptlds_clinician,Door wat voor soort arts bent u gediagnosticeerd met het post-Lymeziektesyndroom?,radio,"0,
1,
2","Huisarts,
Specialist in een ziekenhuis,
Kliniek, niet aangesloten bij huisarts of ziekenhuis",,"2.1. ME CFS Screening | Algemene medische geschiedenis |  | lyme_ptlds_clinician | Door wat voor soort arts bent u gediagnosticeerd met het post-Lymeziektesyndroom? | radio | 0,
1,
2 | Huisarts,
Specialist in een ziekenhuis,
Kliniek, niet aangesloten bij huisarts of ziekenhuis",medical_history,,general medical history; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis,algemene medische geschiedenis; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; door; soort; arts; bent; gediagnosticeerd; post-lymeziektesyndroom,nan,nan,2.1. ME CFS Screening | Algemene medische geschiedenis | lyme_ptlds_clinician | Door wat voor soort arts bent u gediagnosticeerd met het post-Lymeziektesyndroom? | nan | medical_history | general medical history; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis | algemene medische geschiedenis; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; door; soort; arts; bent; gediagnosticeerd; post-lymeziektesyndroom
2.1. ME CFS Screening,Algemene medische geschiedenis,lyme_ptlds_recovery,Is het post-Lymeziektesyndroom inmiddels hersteld?,radio,"0,
1","Nee,
Ja",,"2.1. ME CFS Screening | Algemene medische geschiedenis |  | lyme_ptlds_recovery | Is het post-Lymeziektesyndroom inmiddels hersteld? | radio | 0,
1 | Nee,
Ja",medical_history,,general medical history; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis,algemene medische geschiedenis; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; post-lymeziektesyndroom; inmiddels; hersteld,nan,nan,2.1. ME CFS Screening | Algemene medische geschiedenis | lyme_ptlds_recovery | Is het post-Lymeziektesyndroom inmiddels hersteld? | nan | medical_history | general medical history; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis | algemene medische geschiedenis; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; post-lymeziektesyndroom; inmiddels; hersteld
2.1. ME CFS Screening,Algemene medische geschiedenis,lyme_ptlds_recovery_date,Hersteld sinds:,date_partial,,,,2.1. ME CFS Screening | Algemene medische geschiedenis |  | lyme_ptlds_recovery_date | Hersteld sinds: | date_partial |  | ,medical_history,,general medical history; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis,algemene medische geschiedenis; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; hersteld; sinds,nan,nan,2.1. ME CFS Screening | Algemene medische geschiedenis | lyme_ptlds_recovery_date | Hersteld sinds: | nan | medical_history | general medical history; lyme; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis | algemene medische geschiedenis; lyme; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; hersteld; sinds
2.1. ME CFS Screening,Algemene medische geschiedenis,qfs_diagnosis,Bent u door een arts gediagnosticeerd met acute Q-koorts?,radio,"0,
1,
2,
3","Nee, ik ben niet gediagnosticeerd met acute Q-koorts en kan mij ook niet herinneren dat ik een ziektebeeld heb doorgemaakt lijkend op acute Q-koorts tijdens de uitbraak van 2007-2011,
Ja, tijdens de uitbraak van 2007-2011,
Ja, buiten de uitbraak van 2007-2011,
Niet toen ik de infectie had, maar ik kreeg klachten die passen bij de infectie tijdens de uitbraak en later bleek dat ik antistoffen tegen Q-koorts had",,"2.1. ME CFS Screening | Algemene medische geschiedenis |  | qfs_diagnosis | Bent u door een arts gediagnosticeerd met acute Q-koorts? | radio | 0,
1,
2,
3 | Nee, ik ben niet gediagnosticeerd met acute Q-koorts en kan mij ook niet herinneren dat ik een ziektebeeld heb doorgemaakt lijkend op acute Q-koorts tijdens de uitbraak van 2007-2011,
Ja, tijdens de uitbraak van 2007-2011,
Ja, buiten de uitbraak van 2007-2011,
Niet toen ik de infectie had, maar ik kreeg klachten die passen bij de infectie tijdens de uitbraak en later bleek dat ik antistoffen tegen Q-koorts had",medical_history,,general medical history; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis,algemene medische geschiedenis; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; bent; door; arts; gediagnosticeerd; acute; q-koorts,nan,nan,2.1. ME CFS Screening | Algemene medische geschiedenis | qfs_diagnosis | Bent u door een arts gediagnosticeerd met acute Q-koorts? | nan | medical_history | general medical history; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis | algemene medische geschiedenis; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; bent; door; arts; gediagnosticeerd; acute; q-koorts
2.1. ME CFS Screening,Algemene medische geschiedenis,qfs_dependency_1,QFS dependency 1,calculation,,,,2.1. ME CFS Screening | Algemene medische geschiedenis |  | qfs_dependency_1 | QFS dependency 1 | calculation |  | ,medical_history,,general medical history; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis,algemene medische geschiedenis; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; dependency,nan,nan,2.1. ME CFS Screening | Algemene medische geschiedenis | qfs_dependency_1 | QFS dependency 1 | nan | medical_history | general medical history; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis | algemene medische geschiedenis; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; dependency
2.1. ME CFS Screening,Algemene medische geschiedenis,qfs_develop,Heeft u het Q-koorts vermoeidheidssyndroom ontwikkeld onmiddellijk na de (vermoedelijke) acute Q-koortsinfectie?,radio,"0,
1","Nee,
Ja",,"2.1. ME CFS Screening | Algemene medische geschiedenis |  | qfs_develop | Heeft u het Q-koorts vermoeidheidssyndroom ontwikkeld onmiddellijk na de (vermoedelijke) acute Q-koortsinfectie? | radio | 0,
1 | Nee,
Ja",medical_history,,general medical history; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis,algemene medische geschiedenis; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; heeft; q-koorts; vermoeidheidssyndroom; ontwikkeld; onmiddellijk; vermoedelijke; acute; q-koortsinfectie,nan,nan,2.1. ME CFS Screening | Algemene medische geschiedenis | qfs_develop | Heeft u het Q-koorts vermoeidheidssyndroom ontwikkeld onmiddellijk na de (vermoedelijke) acute Q-koortsinfectie? | nan | medical_history | general medical history; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis | algemene medische geschiedenis; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; heeft; q-koorts; vermoeidheidssyndroom; ontwikkeld; onmiddellijk; vermoedelijke; acute; q-koortsinfectie
2.1. ME CFS Screening,Algemene medische geschiedenis,qfs_clinician,Wie heeft bij u de diagnose Q-koortsvermoeidheidssyndroom gesteld?,radio,"1,
2,
3,
4","Een medisch specialist (in het ziekenhuis),
Een arts van Q-uestion of Q-support,
Mijn huisarts,
Iemand anders",,"2.1. ME CFS Screening | Algemene medische geschiedenis |  | qfs_clinician | Wie heeft bij u de diagnose Q-koortsvermoeidheidssyndroom gesteld? | radio | 1,
2,
3,
4 | Een medisch specialist (in het ziekenhuis),
Een arts van Q-uestion of Q-support,
Mijn huisarts,
Iemand anders",medical_history,,general medical history; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis,algemene medische geschiedenis; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; heeft; q-koortsvermoeidheidssyndroom; gesteld,nan,nan,2.1. ME CFS Screening | Algemene medische geschiedenis | qfs_clinician | Wie heeft bij u de diagnose Q-koortsvermoeidheidssyndroom gesteld? | nan | medical_history | general medical history; me/cfs; medical history; health history; diagnosis; chronic disease; illness; condition; algemene; medische; geschiedenis | algemene medische geschiedenis; me cfs; medische geschiedenis; gezondheidsgeschiedenis; diagnose; chronische ziekte; aandoening; comorbiditeit; heeft; q-koortsvermoeidheidssyndroom; gesteld
